Id,Amount,EntryDate,Date,ReceiptNumber,PaymentTotal,TransactionTypeId,MemberId,InterestTotal,PaymentCompleted,EntryType,IsReversal,ReversedBy
15570,20,37:02.7,00:00.0,2152,0,1,304,0,0,cr,0,
15571,20,39:24.3,00:00.0,2153,0,1,303,0,0,cr,0,
15572,100,40:51.0,00:00.0,2154,0,1,18,0,0,cr,0,
15573,20,44:08.0,00:00.0,1158,0,3,306,0,0,cr,0,
15574,10,44:08.0,00:00.0,1158,0,1,306,0,0,cr,0,
15575,100,46:40.1,00:00.0,1166,0,3,1,0,0,cr,0,
15576,20,46:40.1,00:00.0,1166,0,1,1,0,0,cr,0,
15577,20,48:35.9,00:00.0,2106,0,1,20,0,0,cr,0,
15578,10,49:39.0,00:00.0,2107,0,1,320,0,0,cr,0,
15579,100,50:52.2,00:00.0,2108,0,3,295,0,0,cr,0,
15580,20,52:25.4,00:00.0,1169,0,1,324,0,0,cr,0,
15581,20,54:38.5,00:00.0,1170,0,3,14,0,0,cr,0,
15582,20,54:38.5,00:00.0,1170,0,1,14,0,0,cr,0,
15583,20,57:24.8,00:00.0,1171,0,3,303,0,0,cr,0,
15584,10,57:24.8,00:00.0,1171,0,1,303,0,0,cr,0,
15585,20,58:38.4,00:00.0,2155,0,1,8,0,0,cr,0,
15586,20,59:53.6,00:00.0,2156,0,1,318,0,0,cr,0,
15587,20,01:03.2,00:00.0,2157,0,1,307,0,0,cr,0,
15588,200,02:17.4,00:00.0,2158,0,1,1572,0,0,cr,0,
15589,100,04:16.4,00:00.0,2159,0,1,316,0,0,cr,0,
15590,50,33:44.3,00:00.0,2160,0,1,1573,0,0,cr,0,
15591,50,37:29.2,00:00.0,2161,0,1,317,0,0,cr,0,
15592,50,40:29.3,00:00.0,2162,0,1,17,0,0,cr,0,
15593,20,42:25.4,00:00.0,2163,0,1,12,0,0,cr,0,
15594,100,44:01.6,00:00.0,2164,0,3,1572,0,0,cr,0,
15595,200,44:44.0,00:00.0,455,0,1,1572,0,0,cr,0,
15596,50,48:21.8,00:00.0,2167,0,3,1573,0,0,cr,0,
15597,50,57:43.0,00:00.0,2168,0,3,317,0,0,cr,0,
15598,10,59:23.0,00:00.0,2169,0,1,327,0,0,cr,0,
15599,50,01:34.1,00:00.0,2170,0,3,328,0,0,cr,0,
15600,50,01:34.1,00:00.0,2170,0,1,328,0,0,cr,0,
15601,20,09:48.8,00:00.0,2171,0,1,329,0,0,cr,0,
15602,20,13:11.0,00:00.0,1188,0,1,329,0,0,cr,0,
15603,20,13:11.0,00:00.0,2195,0,1,329,0,0,cr,0,
15604,10,15:18.0,00:00.0,1174,0,3,10,0,0,cr,0,
15605,10,15:18.0,00:00.0,1174,0,1,10,0,0,cr,0,
15606,20,31:52.7,00:00.0,1178,0,1,302,0,0,cr,0,
15607,20,33:36.4,00:00.0,2053,0,1,20,0,0,cr,0,
15608,10,35:00.4,00:00.0,2054,0,1,326,0,0,cr,0,
15609,20,39:01.6,00:00.0,2055,0,1,310,0,0,cr,0,
15610,20,29:57.6,00:00.0,2115,0,3,306,0,0,cr,0,
15611,30,30:47.1,00:00.0,2115,0,1,306,0,0,cr,0,
15612,20,31:49.9,00:00.0,2116,0,1,325,0,0,cr,0,
15613,20,33:29.0,00:00.0,1179,0,3,1574,0,0,cr,0,
15614,10,33:29.0,00:00.0,1179,0,1,1574,0,0,cr,0,
15615,30,35:05.3,00:00.0,1180,0,3,332,0,0,cr,0,
15616,30,35:05.3,00:00.0,1180,0,1,332,0,0,cr,0,
15617,30,36:41.4,00:00.0,1181,0,3,16,0,0,cr,0,
15618,20,36:41.4,00:00.0,1181,0,1,16,0,0,cr,0,
15619,10,38:29.3,00:00.0,2172,0,1,330,0,0,cr,0,
15622,180,41:06.0,00:00.0,2170,0,3,17,0,0,cr,0,
15623,20,41:06.0,00:00.0,2170,0,1,17,0,0,cr,0,
15624,350,42:30.5,00:00.0,2118,0,1,304,0,0,cr,0,
15625,10,43:24.3,00:00.0,2119,0,3,308,0,0,cr,0,
15626,5,43:24.3,00:00.0,2119,0,1,308,0,0,cr,0,
15627,100,44:26.8,00:00.0,2120,0,3,325,0,0,cr,0,
15628,10,44:26.8,00:00.0,2120,0,1,325,0,0,cr,0,
15629,40,45:45.4,00:00.0,2121,0,1,340,0,0,cr,0,
15630,100,46:41.5,00:00.0,2122,0,3,337,0,0,cr,0,
15631,50,47:41.7,00:00.0,2123,0,1,337,0,0,cr,0,
15632,50,50:38.1,00:00.0,2124,0,3,336,0,0,cr,0,
15633,50,50:38.1,00:00.0,2124,0,1,336,0,0,cr,0,
15634,50,51:49.4,00:00.0,2125,0,3,338,0,0,cr,0,
15635,50,51:49.4,00:00.0,2125,0,1,338,0,0,cr,0,
15636,50,53:26.2,00:00.0,2174,0,1,301,0,0,cr,0,
15637,100,18:56.2,00:00.0,2177,0,3,1572,0,0,cr,0,
15638,100,20:00.4,00:00.0,2178,0,3,316,0,0,cr,0,
15639,50,21:03.2,00:00.0,2179,0,3,1573,0,0,cr,0,
15640,50,22:03.9,00:00.0,2180,0,3,317,0,0,cr,0,
15641,50,24:02.4,00:00.0,2181,0,1,295,0,0,cr,0,
15642,20,45:17.7,00:00.0,1183,0,3,1574,0,0,cr,0,
15643,10,45:17.7,00:00.0,1183,0,1,1574,0,0,cr,0,
15644,100,46:47.9,00:00.0,1184,0,3,1572,0,0,cr,0,
15645,100,04:28.5,00:00.0,1185,0,3,316,0,0,cr,0,
15646,50,05:27.7,00:00.0,1186,0,3,1573,0,0,cr,0,
15647,50,06:25.2,00:00.0,1187,0,3,317,0,0,cr,0,
15648,50,11:50.4,00:00.0,1173,0,3,6,0,0,cr,0,
15649,50,11:50.4,00:00.0,1173,0,1,6,0,0,cr,0,
15650,50,14:30.5,00:00.0,2056,0,3,4,0,0,cr,0,
15651,50,14:30.5,00:00.0,2056,0,1,4,0,0,cr,0,
15652,50,15:46.4,00:00.0,2058,0,3,332,0,0,cr,0,
15653,20,15:46.4,00:00.0,2058,0,1,332,0,0,cr,0,
15654,30,16:57.9,00:00.0,2059,0,3,16,0,0,cr,0,
15655,20,16:57.9,00:00.0,2059,0,1,16,0,0,cr,0,
15656,20,18:09.1,00:00.0,2060,0,3,344,0,0,cr,0,
15657,20,18:09.1,00:00.0,2060,0,1,344,0,0,cr,0,
15658,20,19:14.8,00:00.0,2127,0,1,304,0,0,cr,0,
15659,20,21:10.8,00:00.0,2128,0,1,326,0,0,cr,0,
15660,20,22:01.3,00:00.0,2129,0,1,334,0,0,cr,0,
15661,20,22:51.6,00:00.0,2130,0,3,342,0,0,cr,0,
15662,20,22:51.6,00:00.0,2130,0,1,342,0,0,cr,0,
15663,50,37:29.3,00:00.0,2131,0,3,20,0,0,cr,0,
15664,20,39:12.4,00:00.0,2133,0,3,304,0,0,cr,0,
15665,20,39:12.4,00:00.0,2133,0,1,304,0,0,cr,0,
15666,20,40:24.9,00:00.0,2134,0,1,306,0,0,cr,0,
15667,20,41:13.6,00:00.0,2135,0,3,1574,0,0,cr,0,
15668,10,41:13.6,00:00.0,2135,0,1,1574,0,0,cr,0,
15669,50,37:06.2,00:00.0,2136,0,1,341,0,0,cr,0,
15670,100,38:48.6,00:00.0,2137,0,1,346,0,0,cr,0,
15671,10,41:01.0,00:00.0,2063,0,1,327,0,0,cr,0,
15672,50,42:12.0,00:00.0,2182,0,1,340,0,0,cr,0,
15673,10,43:13.4,00:00.0,2183,0,3,334,0,0,cr,0,
15674,10,43:13.4,00:00.0,2183,0,1,334,0,0,cr,0,
15675,20,45:23.0,00:00.0,2184,0,1,332,0,0,cr,0,
15676,50,46:22.7,00:00.0,2185,0,3,348,0,0,cr,0,
15677,40,46:22.7,00:00.0,2185,0,1,348,0,0,cr,0,
15678,190,21:36.5,00:00.0,2139,0,3,356,0,0,cr,0,
15679,10,23:03.2,00:00.0,2186,0,3,304,0,0,cr,0,
15680,20,23:03.2,00:00.0,2186,0,1,304,0,0,cr,0,
15681,10,24:22.0,00:00.0,2187,0,3,341,0,0,cr,0,
15682,40,24:22.0,00:00.0,2187,0,1,341,0,0,cr,0,
15683,15,37:35.9,00:00.0,2188,0,3,1574,0,0,cr,0,
15684,15,37:35.9,00:00.0,2188,0,1,1574,0,0,cr,0,
15685,10,38:52.6,00:00.0,2189,0,1,353,0,0,cr,0,
15686,20,40:37.4,00:00.0,2191,0,1,354,0,0,cr,0,
15687,100,41:44.3,00:00.0,2194,0,3,6,0,0,cr,0,
15688,20,42:44.6,00:00.0,2064,0,1,12,0,0,cr,0,
15689,20,44:02.4,00:00.0,2065,0,3,351,0,0,cr,0,
15690,80,44:02.4,00:00.0,2065,0,1,351,0,0,cr,0,
15691,10,45:35.0,00:00.0,2067,0,3,320,0,0,cr,0,
15692,10,45:35.0,00:00.0,2067,0,1,320,0,0,cr,0,
15693,10,52:44.8,00:00.0,2068,0,1,344,0,0,cr,0,
15694,10,52:44.8,00:00.0,2068,0,3,344,0,0,cr,0,
15695,50,00:07.6,00:00.0,2070,0,1,341,0,0,cr,0,
15696,10,01:55.5,00:00.0,2071,0,1,20,0,0,cr,0,
15697,10,02:44.4,00:00.0,2072,0,3,304,0,0,cr,0,
15698,20,02:44.4,00:00.0,2072,0,1,304,0,0,cr,0,
15699,20,04:00.7,00:00.0,2074,0,3,332,0,0,cr,0,
15700,30,04:00.7,00:00.0,2074,0,1,332,0,0,cr,0,
15701,50,05:11.8,00:00.0,1189,0,3,340,0,0,cr,0,
15702,50,05:11.8,00:00.0,1189,0,1,340,0,0,cr,0,
15703,10,06:23.9,00:00.0,1190,0,1,343,0,0,cr,0,
15704,40,07:46.6,00:00.0,1192,0,3,303,0,0,cr,0,
15705,20,07:46.6,00:00.0,1192,0,1,303,0,0,cr,0,
15706,5,09:18.5,00:00.0,2141,0,1,358,0,0,cr,0,
15707,50,10:24.2,00:00.0,2075,0,3,1,0,0,cr,0,
15708,50,10:24.2,00:00.0,2075,0,1,1,0,0,cr,0,
15709,10,26:26.4,00:00.0,1193,0,3,304,0,0,cr,0,
15710,20,26:26.4,00:00.0,1193,0,1,304,0,0,cr,0,
15711,20,31:26.9,00:00.0,1194,0,1,359,0,0,cr,0,
15712,20,32:18.3,00:00.0,2143,0,1,360,0,0,cr,0,
15713,20,33:24.6,00:00.0,2144,0,1,363,0,0,cr,0,
15714,20,34:12.1,00:00.0,2145,0,3,332,0,0,cr,0,
15715,30,34:12.1,00:00.0,2145,0,1,332,0,0,cr,0,
15716,20,35:15.3,00:00.0,2146,0,3,1574,0,0,cr,0,
15717,40,35:15.3,00:00.0,2146,0,1,1574,0,0,cr,0,
15718,50,51:04.7,00:00.0,2076,0,1,341,0,0,cr,0,
15719,50,52:12.0,00:00.0,2077,0,1,341,0,0,cr,0,
15720,20,53:08.1,00:00.0,2078,0,3,1574,0,0,cr,0,
15721,10,53:08.1,00:00.0,2078,0,1,1574,0,0,cr,0,
15722,200,54:12.6,00:00.0,2079,0,1,1572,0,0,cr,0,
15723,100,55:04.9,00:00.0,2080,0,1,316,0,0,cr,0,
15724,50,56:15.8,00:00.0,2081,0,1,317,0,0,cr,0,
15725,50,56:51.4,00:00.0,2082,0,1,1573,0,0,cr,0,
15726,300,58:11.0,00:00.0,2083,0,3,362,0,0,cr,0,
15727,10,58:11.0,00:00.0,2083,0,1,362,0,0,cr,0,
15728,20,02:10.7,00:00.0,2147,0,1,354,0,0,cr,0,
15729,75,03:10.0,00:00.0,2148,0,3,361,0,0,cr,0,
15730,50,03:10.0,00:00.0,2148,0,1,361,0,0,cr,0,
15731,20,04:16.3,00:00.0,2149,0,1,332,0,0,cr,0,
15732,100,05:10.1,00:00.0,2150,0,3,322,0,0,cr,0,
15733,10,08:02.3,00:00.0,1195,0,3,304,0,0,cr,0,
15734,20,08:02.3,00:00.0,1195,0,1,304,0,0,cr,0,
15735,10,12:59.2,00:00.0,1196,0,3,1574,0,0,cr,0,
15736,20,12:59.2,00:00.0,1196,0,1,1574,0,0,cr,0,
15737,10,15:07.0,00:00.0,1197,0,3,313,0,0,cr,0,
15738,10,15:07.0,00:00.0,1197,0,1,313,0,0,cr,0,
15739,20,16:40.9,00:00.0,1198,0,1,337,0,0,cr,0,
15740,10,19:35.1,00:00.0,2084,0,3,364,0,0,cr,0,
15741,80,19:35.1,00:00.0,2084,0,1,364,0,0,cr,0,
15742,50,21:56.2,00:00.0,2085,0,1,306,0,0,cr,0,
15743,20,23:02.6,00:00.0,2087,0,1,343,0,0,cr,0,
15744,30,24:38.0,00:00.0,2088,0,3,327,0,0,cr,0,
15745,20,24:38.0,00:00.0,2088,0,1,327,0,0,cr,0,
15746,10,26:09.2,00:00.0,2089,0,1,353,0,0,cr,0,
15747,20,27:06.0,00:00.0,2091,0,1,367,0,0,cr,0,
15748,20,28:05.3,00:00.0,2092,0,1,332,0,0,cr,0,
15749,20,35:52.1,00:00.0,2094,0,1,368,0,0,cr,0,
15750,20,36:52.5,00:00.0,2095,0,3,351,0,0,cr,0,
15751,40,36:52.5,00:00.0,2095,0,1,351,0,0,cr,0,
15752,10,38:26.1,00:00.0,2097,0,1,370,0,0,cr,0,
15753,20,42:26.4,00:00.0,2098,0,3,332,0,0,cr,0,
15754,30,42:26.4,00:00.0,2098,0,1,332,0,0,cr,0,
15755,70,48:02.9,00:00.0,2099,0,3,340,0,0,cr,0,
15756,10,50:07.7,00:00.0,1199,0,3,363,0,0,cr,0,
15757,20,50:07.7,00:00.0,1199,0,1,363,0,0,cr,0,
15758,20,52:49.9,00:00.0,2100,0,1,370,0,0,cr,0,
15759,50,54:41.2,00:00.0,2196,0,3,6,0,0,cr,0,
15760,50,54:41.2,00:00.0,2196,0,1,6,0,0,cr,0,
15761,40,59:16.9,00:00.0,2199,0,1,2,0,0,cr,0,
15762,50,02:41.3,00:00.0,2199,0,3,2,0,0,cr,0,
15763,40,04:46.3,00:00.0,2197,0,3,329,0,0,cr,0,
15764,50,16:03.0,00:00.0,1101,0,1,341,0,0,cr,0,
15765,10,17:25.6,00:00.0,1102,0,3,304,0,0,cr,0,
15766,20,17:25.6,00:00.0,1102,0,1,304,0,0,cr,0,
15767,100,18:42.8,00:00.0,1103,0,1,373,0,0,cr,0,
15768,500,19:32.5,00:00.0,1104,0,3,371,0,0,cr,0,
15769,200,19:32.5,00:00.0,1104,0,1,371,0,0,cr,0,
15770,20,53:22.8,00:00.0,1105,0,3,325,0,0,cr,0,
15771,50,53:22.8,00:00.0,1105,0,1,325,0,0,cr,0,
15772,20,55:54.1,00:00.0,1106,0,3,1574,0,0,cr,0,
15773,40,55:54.1,00:00.0,1106,0,1,1574,0,0,cr,0,
15774,50,57:28.0,00:00.0,1107,0,3,323,0,0,cr,0,
15775,50,57:28.0,00:00.0,1107,0,1,323,0,0,cr,0,
15776,40,01:11.0,00:00.0,951,0,1,374,0,0,cr,0,
15777,425,03:40.9,00:00.0,952,0,3,361,0,0,cr,0,
15778,75,03:40.9,00:00.0,952,0,1,361,0,0,cr,0,
15779,100,04:57.5,00:00.0,953,0,1,361,0,0,cr,0,
15780,20,06:43.0,00:00.0,954,0,1,364,0,0,cr,0,
15781,30,08:07.8,00:00.0,955,0,1,332,0,0,cr,0,
15782,30,09:18.2,00:00.0,2200,0,1,372,0,0,cr,0,
15783,200,10:24.8,00:00.0,1108,0,3,7,0,0,cr,0,
15784,190,10:24.8,00:00.0,1108,0,1,7,0,0,cr,0,
15785,5,22:31.7,00:00.0,956,0,1,310,0,0,cr,0,
15786,20,24:20.1,00:00.0,957,0,3,341,0,0,cr,0,
15787,30,24:20.1,00:00.0,957,0,1,341,0,0,cr,0,
15788,20,25:50.8,00:00.0,958,0,3,304,0,0,cr,0,
15789,40,25:50.8,00:00.0,958,0,1,304,0,0,cr,0,
15790,20,27:05.1,00:00.0,959,0,3,295,0,0,cr,0,
15791,40,27:05.1,00:00.0,959,0,1,295,0,0,cr,0,
15792,100,28:14.0,00:00.0,960,0,3,299,0,0,cr,0,
15793,20,29:20.2,00:00.0,961,0,3,17,0,0,cr,0,
15794,20,29:20.2,00:00.0,961,0,1,17,0,0,cr,0,
15795,100,30:26.3,00:00.0,962,0,1,1576,0,0,cr,0,
15796,100,58:55.3,00:00.0,963,0,3,18,0,0,cr,0,
15797,30,59:57.0,00:00.0,964,0,1,332,0,0,cr,0,
15798,160,00:58.4,00:00.0,1109,0,1,372,0,0,cr,0,
15799,30,02:17.9,00:00.0,1110,0,1,371,0,0,cr,0,
15800,50,03:13.4,00:00.0,1111,0,1,377,0,0,cr,0,
15801,100,04:11.0,00:00.0,1112,0,3,375,0,0,cr,0,
15802,50,04:11.0,00:00.0,1112,0,1,375,0,0,cr,0,
15803,20,05:27.4,00:00.0,1113,0,1,376,0,0,cr,0,
15804,30,06:19.0,00:00.0,965,0,3,329,0,0,cr,0,
15805,40,24:33.6,00:00.0,1114,0,3,1574,0,0,cr,0,
15806,20,24:33.6,00:00.0,1114,0,1,1574,0,0,cr,0,
15807,20,26:21.9,00:00.0,966,0,1,343,0,0,cr,0,
15808,50,27:20.7,00:00.0,967,0,1,341,0,0,cr,0,
15809,15,30:06.9,00:00.0,968,0,1,371,0,0,cr,0,
15810,20,31:32.8,00:00.0,969,0,1,376,0,0,cr,0,
15811,350,32:35.2,00:00.0,970,0,1,372,0,0,cr,0,
15812,75,33:55.1,00:00.0,971,0,3,378,0,0,cr,0,
15813,315,33:55.1,00:00.0,971,0,1,378,0,0,cr,0,
15814,40,36:00.6,00:00.0,973,0,3,358,0,0,cr,0,
15815,60,36:00.6,00:00.0,973,0,1,358,0,0,cr,0,
15816,10,37:39.8,00:00.0,977,0,1,402,0,0,cr,0,
15817,20,38:33.2,00:00.0,978,0,1,380,0,0,cr,0,
15818,10,39:22.1,00:00.0,979,0,1,401,0,0,cr,0,
15819,200,40:05.9,00:00.0,1115,0,3,381,0,0,cr,0,
15820,500,40:05.9,00:00.0,1115,0,1,381,0,0,cr,0,
16678,40,36:31.9,00:00.0,980,0,1,400,0,0,cr,0,
16679,20,38:05.9,00:00.0,1117,0,1,376,0,0,cr,0,
16680,10,39:10.3,00:00.0,1118,0,3,1574,0,0,cr,0,
16681,20,39:10.3,00:00.0,1118,0,1,1574,0,0,cr,0,
16682,30,40:00.8,00:00.0,1119,0,1,371,0,0,cr,0,
16683,50,41:22.8,00:00.0,1120,0,1,301,0,0,cr,0,
16684,130,42:08.9,00:00.0,1121,0,1,372,0,0,cr,0,
16685,10,43:04.2,00:00.0,1122,0,3,332,0,0,cr,0,
16686,40,43:04.2,00:00.0,1122,0,1,332,0,0,cr,0,
16687,10,44:54.0,00:00.0,1124,0,3,304,0,0,cr,0,
16688,20,44:54.0,00:00.0,1124,0,1,304,0,0,cr,0,
16689,10,46:09.7,00:00.0,1125,0,3,371,0,0,cr,0,
16690,20,46:09.7,00:00.0,1125,0,1,371,0,0,cr,0,
16691,100,47:20.1,00:00.0,1126,0,3,375,0,0,cr,0,
16692,50,47:20.1,00:00.0,1126,0,1,375,0,0,cr,0,
16693,20,48:25.5,00:00.0,1127,0,1,376,0,0,cr,0,
16694,300,49:13.2,00:00.0,1129,0,1,372,0,0,cr,0,
16695,100,50:45.9,00:00.0,981,0,3,375,0,0,cr,0,
16696,50,50:45.9,00:00.0,981,0,1,375,0,0,cr,0,
16697,20,53:45.5,00:00.0,751,0,1,343,0,0,cr,0,
16698,30,55:00.6,00:00.0,752,0,1,371,0,0,cr,0,
16699,40,56:03.1,00:00.0,753,0,1,332,0,0,cr,0,
16700,40,57:02.8,00:00.0,1130,0,3,1574,0,0,cr,0,
16701,20,57:02.8,00:00.0,1130,0,1,1574,0,0,cr,0,
16702,90,58:20.2,00:00.0,1131,0,3,397,0,0,cr,0,
16703,100,58:20.2,00:00.0,1131,0,1,397,0,0,cr,0,
16704,500,08:23.9,00:00.0,754,0,3,398,0,0,cr,0,
16705,100,09:49.2,00:00.0,759,0,3,301,0,0,cr,0,
16706,10,11:12.1,00:00.0,983,0,3,343,0,0,cr,0,
16707,20,11:12.1,00:00.0,983,0,1,343,0,0,cr,0,
16708,15,13:00.9,00:00.0,984,0,1,371,0,0,cr,0,
16709,30,14:20.5,00:00.0,985,0,1,393,0,0,cr,0,
16710,80,15:20.2,00:00.0,1135,0,1,398,0,0,cr,0,
16711,50,16:09.7,00:00.0,1133,0,1,332,0,0,cr,0,
16712,20,17:02.8,00:00.0,1134,0,3,304,0,0,cr,0,
16713,40,17:02.8,00:00.0,1134,0,1,304,0,0,cr,0,
16714,100,22:29.4,00:00.0,1135,0,1,392,0,0,cr,0,
16715,100,23:04.7,00:00.0,1136,0,1,391,0,0,cr,0,
16716,20,24:12.9,00:00.0,1137,0,3,329,0,0,cr,0,
16717,20,29:33.3,00:00.0,986,0,3,306,0,0,cr,0,
16718,50,29:33.3,00:00.0,986,0,1,306,0,0,cr,0,
16719,23,35:17.3,00:00.0,987,0,1,402,0,0,cr,0,
16720,50,40:51.6,00:00.0,988,0,1,367,0,0,cr,0,
16721,150,42:11.5,00:00.0,988,0,3,367,0,0,cr,0,
16722,50,47:43.2,00:00.0,989,0,1,1573,0,0,cr,0,
16723,50,49:46.8,00:00.0,990,0,1,317,0,0,cr,0,
16724,200,54:17.5,00:00.0,991,0,1,1572,0,0,cr,0,
16725,100,55:12.1,00:00.0,992,0,1,316,0,0,cr,0,
16726,50,56:09.3,00:00.0,993,0,1,336,0,0,cr,0,
16727,50,56:52.5,00:00.0,994,0,1,338,0,0,cr,0,
16728,30,58:10.8,00:00.0,996,0,3,329,0,0,cr,0,
16729,50,58:50.9,00:00.0,1140,0,1,332,0,0,cr,0,
16730,30,59:52.0,00:00.0,1142,0,1,390,0,0,cr,0,
16731,20,00:44.9,00:00.0,1143,0,1,376,0,0,cr,0,
16732,100,02:23.7,00:00.0,1144,0,1,361,0,0,cr,0,
16734,20,03:11.3,00:00.0,1145,0,1,398,0,0,cr,0,
